"site_id","name","lat","lon","acres","state","notes"
"AZ-DC-0038","Microsoft Goodyear","33.43532","-112.35821","","AZ","Status: under_construction; City: Goodyear"
"OH-DC-0056","Microsoft Heath","40.02284","-82.4446","","OH","Status: under_construction; City: Heath"
"OH-DC-0057","Microsoft Hebron","39.96173","-82.49127","","OH","Status: under_construction; City: Hebron"
"WI-DC-0012","Microsoft Kenosha","42.5728","-87.83981","","WI","Status: paused; City: Kenosha"
"VA-DC-0128","Microsoft Leesburg","39.11566","-77.5636","","VA","Status: operational; City: Leesburg"
"WA-DC-0032","Microsoft Malaga","47.37235","-120.20118","","WA","Status: under_construction; City: Malaga"
"VA-DC-0129","Microsoft Manassas","38.75095","-77.47527","","VA","Status: under_construction; City: Manassas"
"WI-DC-0013","Microsoft Mount Pleasant","42.69743","-87.85577","","WI","Status: operational; City: Mount Pleasant"
"OH-DC-0058","Microsoft New Albany","40.08117","-82.80879","","OH","Status: paused; City: New Albany"
"IL-DC-0065","Microsoft Northlake","41.91725","-87.89562","","IL","Status: operational; City: Northlake"
"GA-DC-0045","Microsoft Palmetto","33.51789","-84.66965","","GA","Status: under_construction; City: Palmetto"
"WI-DC-0014","Microsoft Port Washington","43.38722","-87.87564","","WI","Status: announced; City: Port Washington"
"WA-DC-0033","Microsoft Quincy","47.2343","-119.85255","","WA","Status: operational; City: Quincy"
"WA-DC-0034","Microsoft Redmond Ridge","47.67399","-122.12151","","WA","Status: operational; City: Redmond"
"TX-DC-0150","Microsoft San Antonio","29.42412","-98.49363","","TX","Status: operational; City: San Antonio"
"TX-DC-0151","Microsoft San Antonio Texas Research Park","29.42412","-98.49363","","TX","Status: operational; City: San Antonio"
"CA-DC-0112","Microsoft San Jose","37.33939","-121.89496","","CA","Status: under_construction; City: San Jose"
"CA-DC-0113","Microsoft Santa Clara","37.23249","-121.69627","","CA","Status: under_construction; City: Santa Clara"
"IA-DC-0016","Microsoft West Des Moines","41.57721","-93.71133","","IA","Status: operational; City: West Des Moines"
"PA-DC-0035","Multiple (QTS, Compass, etc.)","40.0226","-75.94245","","PA","Status: unresearchable; City: Compass"
"NC-DC-0020","Natelli Investments New Hill Digital Campus","35.73265","-78.85029","","NC","Status: cancelled; City: Apex"
"NC-DC-0021","Natelli Investments Vance County","35.25931","-81.07535","","NC","Status: announced; City: Henderson"
"NM-DC-0007","New Era Energy & Digital - Lea County AI Hub","32.79218","-103.41245","","NM","Status: announced; City: Lea County"
"TX-DC-0152","New Era Energy & Digital - TCDC Campus","31.84568","-102.36764","","TX","Status: announced; City: Odessa"
"TX-DC-0153","New Era Energy & Digital - TCDC Phase 1","31.84568","-102.36764","","TX","Status: under_construction; City: Odessa"
"TX-DC-0154","Nexus Hubbard","31.84849","-96.79721","","TX","Status: permitting; City: Hubbard"
"SC-DC-0008","NorthMark Strategies - Project Moc-1","34.93126","-81.99068","","SC","Status: announced; City: Spartanburg"
"CO-DC-0026","Novva Colorado Springs","38.83388","-104.82136","","CO","Status: operational; City: Colorado Springs"
"NV-DC-0016","Novva Las Vegas","36.17497","-115.13722","","NV","Status: operational; City: Las Vegas"
"AZ-DC-0039","Novva Mesa","33.42227","-111.82264","","AZ","Status: under_construction; City: Mesa"
"CA-DC-0114","Novva San Francisco","37.77823","-122.4425","","CA","Status: under_construction; City: San Francisco"
"NV-DC-0017","Novva Tahoe Reno","39.53491","-119.75269","","NV","Status: operational; City: Sparks"
"UT-DC-0017","Novva West Jordan","40.60967","-111.9391","","UT","Status: operational; City: West Jordan"
"VA-DC-0130","NTT Ashburn VA1/VA2","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"VA-DC-0131","NTT Ashburn VA3","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"VA-DC-0132","NTT Ashburn VA4","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"VA-DC-0133","NTT Ashburn VA5","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"VA-DC-0134","NTT Ashburn VA6","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"VA-DC-0135","NTT Ashburn VA7","39.04372","-77.48749","","VA","Status: under_construction; City: Ashburn"
"VA-DC-0136","NTT Ashburn VA8","39.04372","-77.48749","","VA","Status: under_construction; City: Ashburn"
"VA-DC-0137","NTT Ashburn VA9","39.04372","-77.48749","","VA","Status: under_construction; City: Ashburn"
"IL-DC-0066","NTT Chicago CH1","41.97503","-88.00729","","IL","Status: operational; City: Itasca"
"IL-DC-0067","NTT Chicago CH2","41.97503","-88.00729","","IL","Status: operational; City: Itasca"
"TX-DC-0155","NTT Dallas TX1","32.91262","-96.63888","","TX","Status: operational; City: Garland"
"TX-DC-0156","NTT Dallas TX2","32.91262","-96.63888","","TX","Status: operational; City: Garland"
"TX-DC-0157","NTT Dallas TX3","32.91262","-96.63888","","TX","Status: under_construction; City: Garland"
"TX-DC-0158","NTT Dallas TX4","32.91262","-96.63888","","TX","Status: under_construction; City: Garland"
"VA-DC-0138","NTT Gainesville VA10","38.79567","-77.61388","","VA","Status: operational; City: Gainesville"
"OR-DC-0025","NTT Hillsboro HI1","45.52289","-122.98983","","OR","Status: operational; City: Hillsboro"
"AZ-DC-0040","NTT Mesa Expansion","33.42227","-111.82264","","AZ","Status: announced; City: Mesa"
"AZ-DC-0041","NTT Phoenix PH1","33.42227","-111.82264","","AZ","Status: operational; City: Mesa"
"CA-DC-0115","NTT Sacramento","38.44932","-121.34424","","CA","Status: operational; City: Sacramento"
"CA-DC-0116","NTT Santa Clara SV1","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"CA-DC-0117","OpenAI","37.77823","-122.4425","","CA","Status: operational; City: San Francisco"
"WI-DC-0015","OpenAI / Oracle / Vantage","43.38722","-87.87564","","WI","Status: under_construction; City: Port Washington"
"CA-DC-0118","OpenAI Headquarters","37.77823","-122.4425","","CA","Status: operational; City: San Francisco"
"CA-DC-0119","OpenAI San Francisco","37.77823","-122.4425","","CA","Status: operational; City: San Francisco"
"MN-DC-0032","Oppidan Apple Valley","44.73191","-93.21772","","MN","Status: rejected; City: Apple Valley"
"IL-DC-0068","Oppidan Connect Chicago","41.91253","-88.13479","","IL","Status: under_construction; City: Carol Stream"
"IA-DC-0017","Oppidan Connect Des Moines","40.92318","-91.18147","","IA","Status: operational; City: Des Moines"
"MN-DC-0033","Oppidan Connect Eagan","44.80413","-93.16689","","MN","Status: under_construction; City: Eagan"
"TX-DC-0159","Oppidan Connect El Paso","31.76855","-106.23483","","TX","Status: announced; City: El Paso"
"TN-DC-0023","Oppidan Connect Memphis","35.14953","-90.04898","","TN","Status: announced; City: Memphis"
"NE-DC-0011","Oppidan Connect Papillion","41.15444","-96.04224","","NE","Status: announced; City: Papillion"
"NV-DC-0018","Oppidan Connect Reno","39.52963","-119.8138","","NV","Status: announced; City: Reno"
"CA-DC-0120","Oppidan Connect Santa Clara","37.23249","-121.69627","","CA","Status: announced; City: Santa Clara"
"MO-DC-0013","Oppidan Connect St Louis","38.64068","-90.44341","","MO","Status: under_construction; City: St. Louis"
"TX-DC-0160","Oppidan Connect Temple","31.09823","-97.34278","","TX","Status: under_construction; City: Temple"
"TX-DC-0161","Oracle Dallas (TikTok/USDS leased)","32.76663","-96.77787","","TX","Status: operational; City: Dallas"
"UT-DC-0018","Oracle Salt Lake City","40.76078","-111.89105","","UT","Status: operational; City: Salt Lake City"
"OH-DC-0059","Oracle US Central (Columbus) Multicloud","39.96118","-82.99879","","OH","Status: operational; City: Columbus"
"VA-DC-0139","Oracle US DoD East (Ashburn)","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"IL-DC-0069","Oracle US DoD North (Chicago)","41.85003","-87.65005","","IL","Status: operational; City: Chicago"
"AZ-DC-0042","Oracle US DoD West (Phoenix)","33.44838","-112.07404","","AZ","Status: operational; City: Phoenix"
"VA-DC-0140","Oracle US East (Ashburn)","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"VA-DC-0141","Oracle US Gov East (Ashburn)","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"AZ-DC-0043","Oracle US Gov West (Phoenix)","33.44838","-112.07404","","AZ","Status: operational; City: Phoenix"
"IL-DC-0070","Oracle US Midwest (Chicago)","41.85003","-87.65005","","IL","Status: operational; City: Chicago"
"OR-DC-0026","Oracle US West (Boardman) Multicloud","45.83986","-119.70058","","OR","Status: operational; City: Boardman"
"AZ-DC-0044","Oracle US West (Phoenix)","33.44838","-112.07404","","AZ","Status: operational; City: Phoenix"
"UT-DC-0019","Oracle US West (Salt Lake City) Multicloud","40.76078","-111.89105","","UT","Status: operational; City: Salt Lake City"
"CA-DC-0121","Oracle US West (San Jose)","37.33939","-121.89496","","CA","Status: operational; City: San Jose"
"UT-DC-0020","Oracle West Jordan (Project Sequoia)","40.60967","-111.9391","","UT","Status: operational; City: West Jordan"
"WV-DC-0001","Penzance Bedington Campus","39.55926","-77.89083","","WV","Status: announced; City: Falling Waters"
"VA-DC-0142","Penzance Fairfax County","38.83469","-77.27622","","VA","Status: announced; City: Fairfax County"
"IL-DC-0071","Pioneer Development Project Cardinal","41.64114","-88.44729","","IL","Status: announced; City: Yorkville"
"VA-DC-0143","PowerHouse 1600 Digital Drive","37.35682","-77.44165","","VA","Status: under_construction; City: Chester"
"VA-DC-0144","PowerHouse 95","38.18502","-77.65597","","VA","Status: under_construction; City: Spotsylvania"
"VA-DC-0145","PowerHouse ABX-1","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"VA-DC-0146","PowerHouse Arcola","38.95178","-77.53416","","VA","Status: under_construction; City: Arcola"
"NC-DC-0022","PowerHouse Charlotte","35.22709","-80.84313","","NC","Status: announced; City: Charlotte"
"VA-DC-0147","PowerHouse CTP-02","37.35682","-77.44165","","VA","Status: under_construction; City: Chester"
"VA-DC-0148","PowerHouse CTP-03","37.35682","-77.44165","","VA","Status: under_construction; City: Chester"
"TX-DC-0162","PowerHouse Grand Prairie","32.74596","-96.99778","","TX","Status: approved; City: Grand Prairie"
"VA-DC-0149","PowerHouse Hobart","36.73765","-76.00521","","VA","Status: announced; City: Virginia Beach"
"TX-DC-0163","PowerHouse Irving","32.81402","-96.94889","","TX","Status: under_construction; City: Irving"
"KY-DC-0006","PowerHouse Louisville","38.25424","-85.75941","","KY","Status: under_construction; City: Louisville"
"VA-DC-0150","PowerHouse Pacific","39.00622","-77.4286","","VA","Status: under_construction; City: Sterling"
"PA-DC-0025","PowerHouse PAX-1 Carlisle","40.20148","-77.18887","","PA","Status: announced; City: Carlisle"
"VA-DC-0151","PowerHouse PAX-1 Virginia Beach","36.73765","-76.00521","","VA","Status: announced; City: Virginia Beach"
"NV-DC-0019","PowerHouse Reno","39.53491","-119.75269","","NV","Status: under_construction; City: Sparks"
"TX-DC-0164","Prime Data Centers Austin","29.88105","-97.79334","","TX","Status: announced; City: Maxwell"
"CA-DC-0122","Prime Data Centers Bay Area","37.66882","-122.0808","","CA","Status: operational; City: Hayward"
"IL-DC-0072","Prime Data Centers Chicago 1501","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"IL-DC-0073","Prime Data Centers Chicago 1601","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"IL-DC-0074","Prime Data Centers Chicago 1701","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"TX-DC-0165","Prime Data Centers Dallas 1515","32.76663","-96.77787","","TX","Status: operational; City: Dallas"
"TX-DC-0166","Prime Data Centers Dallas 1517","32.76663","-96.77787","","TX","Status: operational; City: Dallas"
"CA-DC-0123","Prime Data Centers Los Angeles","34.0039","-118.23007","","CA","Status: operational; City: Vernon"
"AZ-DC-0045","Prime Data Centers Phoenix","33.4356","-112.3496","","AZ","Status: operational; City: Avondale"
"CA-DC-0124","Prime Data Centers Sacramento 2407","38.66219","-121.4016","","CA","Status: operational; City: McClellan Park"
"CA-DC-0125","Prime Data Centers Sacramento 2408","38.66219","-121.4016","","CA","Status: operational; City: McClellan Park"
"CA-DC-0126","Prime Data Centers San Jose","37.33939","-121.89496","","CA","Status: operational; City: San Jose"
"CA-DC-0127","Prime Data Centers Santa Clara 1111","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"CA-DC-0128","Prime Data Centers Santa Clara 1231","37.23249","-121.69627","","CA","Status: under_construction; City: Santa Clara"
"CA-DC-0129","Prime Data Centers Santa Clara 2215","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"IN-DC-0015","Prism Capital Partners Merrillville","41.48281","-87.33281","","IN","Status: announced; City: Merrillville"
"NJ-DC-0037","Prism Capital Partners ON3","40.82232","-74.15987","","NJ","Status: approved; City: Nutley"
"VA-DC-0152","Prism Capital Partners Powhatan","37.5502","-77.91519","","VA","Status: approved; City: Powhatan"
"TX-DC-0167","Project Horizon","30.78106","-102.72357","","TX","Status: paused; City: Pecos County"
"GA-DC-0046","Prologis Coweta County (Project Sail)","33.43234","-84.86938","","GA","Status: approved; City: Sargent"
"CA-DC-0130","Prologis San Jose","37.33939","-121.89496","","CA","Status: approved; City: San Jose"
"IN-DC-0016","Prologis Shelbyville","39.52144","-85.77692","","IN","Status: permitting; City: Shelbyville"
"OH-DC-0060","Prologis Trenton (Project Mila)","39.48089","-84.45772","","OH","Status: announced; City: Trenton"
"IL-DC-0075","Prologis Yorkville (Project Steel)","41.64114","-88.44729","","IL","Status: approved; City: Yorkville"
"WY-DC-0005","Prometheus Casper Campus","42.86663","-106.31308","","WY","Status: announced; City: Casper"
"WY-DC-0006","Prometheus Evanston Campus","41.26828","-110.96324","","WY","Status: announced; City: Evanston"
"TX-DC-0168","Prometheus TX-1","30.22496","-102.07649","","TX","Status: announced; City: Terrell"
"TX-DC-0169","Provident Dallas UT Land","32.76663","-96.77787","","TX","Status: announced; City: Dallas"
"TX-DC-0170","Provident Grand Prairie","32.74596","-96.99778","","TX","Status: under_construction; City: Grand Prairie"
"VA-DC-0153","Province Group","37.5502","-77.91519","","VA","Status: approved; City: Powhatan"
"IN-DC-0017","Province Group Merrillville","41.48281","-87.33281","","IN","Status: announced; City: Merrillville"
"OH-DC-0061","Province Group Perry Village","41.76382","-81.14356","","OH","Status: announced; City: Perry Village"
"TX-DC-0171","QTS / Microsoft","32.81402","-96.94889","","TX","Status: announced; City: Irving"
"VA-DC-0154","QTS Ashburn 1","39.00622","-77.4286","","VA","Status: operational; City: Sterling"
"VA-DC-0155","QTS Ashburn 2","39.00622","-77.4286","","VA","Status: operational; City: Sterling"
"VA-DC-0156","QTS Ashburn 3","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"VA-DC-0157","QTS Ashburn Moran","39.00622","-77.4286","","VA","Status: operational; City: Sterling"
"GA-DC-0047","QTS Atlanta 1","33.749","-84.38798","","GA","Status: operational; City: Atlanta"
"GA-DC-0048","QTS Augusta","33.47097","-81.97484","","GA","Status: announced; City: Augusta"
"PA-DC-0026","QTS Berwick","41.05453","-76.23327","","PA","Status: announced; City: Berwick"
"GA-DC-0049","QTS Blakely","31.37768","-84.93409","","GA","Status: announced; City: Blakely"
"IA-DC-0018","QTS Cedar Rapids","42.00833","-91.64407","","IA","Status: under_construction; City: Cedar Rapids"
"IL-DC-0076","QTS Chicago","41.85003","-87.65005","","IL","Status: operational; City: Chicago"
"CO-DC-0027","QTS Colorado Springs","38.83388","-104.82136","","CO","Status: operational; City: Colorado Springs"
"CO-DC-0028","QTS Denver","39.72943","-104.83192","","CO","Status: under_construction; City: Aurora"
"UT-DC-0021","QTS Eagle Mountain","40.31412","-112.00688","","UT","Status: under_construction; City: Eagle Mountain"
"NJ-DC-0038","QTS East Windsor","40.268","-74.54043","","NJ","Status: operational; City: East Windsor"
"GA-DC-0050","QTS Fayetteville","33.44873","-84.45493","","GA","Status: announced; City: Fayetteville"
"TX-DC-0172","QTS Fort Worth","32.72541","-97.32085","","TX","Status: operational; City: Fort Worth"
"OR-DC-0027","QTS Hillsboro","45.52289","-122.98983","","OR","Status: operational; City: Hillsboro"
"TX-DC-0173","QTS Irving","32.81402","-96.94889","","TX","Status: operational; City: Irving"
"NJ-DC-0039","QTS Jersey City","40.72816","-74.07764","","NJ","Status: operational; City: Jersey City"
"WI-DC-0016","QTS Madison","43.07305","-89.40123","","WI","Status: announced; City: Madison"
"VA-DC-0158","QTS Manassas","38.75095","-77.47527","","VA","Status: operational; City: Manassas"
"FL-DC-0037","QTS Miami","25.77427","-80.19366","","FL","Status: operational; City: Miami"
"OH-DC-0062","QTS New Albany","40.08117","-82.80879","","OH","Status: under_construction; City: New Albany"
"KS-DC-0008","QTS New Century","38.82253","-94.89971","","KS","Status: announced; City: New Century"
"KS-DC-0009","QTS Overland Park","38.98223","-94.67079","","KS","Status: operational; City: Overland Park"
"NJ-DC-0040","QTS Piscataway","40.49927","-74.39904","","NJ","Status: operational; City: Piscataway"
"VA-DC-0159","QTS Richmond","37.52348","-77.31581","","VA","Status: operational; City: Sandston"
"CA-DC-0131","QTS Sacramento","38.44932","-121.34424","","CA","Status: operational; City: Sacramento"
"CA-DC-0132","QTS Santa Clara","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"TX-DC-0174","QTS South Dallas DC2","32.58902","-96.68527","","TX","Status: under_construction; City: Wilmer"
"TX-DC-0175","QTS South Dallas DC3","32.58902","-96.68527","","TX","Status: under_construction; City: Wilmer"
"SC-DC-0009","QTS York County","34.92487","-81.02508","","SC","Status: under_construction; City: Rock Hill"
"MT-DC-0003","Quantica Infrastructure - Big Sky Campus","46.09773","-108.8771","","MT","Status: announced; City: Broadview"
"MT-DC-0004","Quantica Infrastructure - Big Sky Campus Phase 1","46.09773","-108.8771","","MT","Status: announced; City: Broadview"
"IL-DC-0077","Rackspace Chicago","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"TX-DC-0176","Rackspace Dallas-Grapevine","32.93429","-97.07807","","TX","Status: operational; City: Grapevine"
"VA-DC-0160","Rackspace Northern Virginia IAD1","38.96955","-77.3861","","VA","Status: operational; City: Herndon"
"VA-DC-0161","Rackspace Northern Virginia IAD2","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"TX-DC-0177","Rackspace San Antonio","29.51551","-98.38029","","TX","Status: operational; City: Windcrest"
"AZ-DC-0046","Raeden","33.44838","-112.07404","","AZ","Status: operational; City: Phoenix"
"MI-DC-0011","Raeden Detroit","42.33143","-83.04575","","MI","Status: operational; City: Detroit"
"NC-DC-0023","Raeden Greensboro","36.07264","-79.79198","","NC","Status: under_construction; City: Greensboro"
"IN-DC-0018","Raeden Indianapolis","39.76838","-86.15804","","IN","Status: operational; City: Indianapolis"
"FL-DC-0038","Raeden Miami","25.77427","-80.19366","","FL","Status: operational; City: Miami"
"AZ-DC-0047","Raeden Phoenix","33.44838","-112.07404","","AZ","Status: operational; City: Phoenix"
"AZ-DC-0048","Raeden Phoenix AZ","33.44838","-112.07404","","AZ","Status: operational; City: Phoenix"
"VA-DC-0162","Related Digital Fairfax County","38.83469","-77.27622","","VA","Status: announced; City: Fairfax County"
"MI-DC-0012","Related Digital Saline Township","42.12381","-83.83478","","MI","Status: under_construction; City: Saline Township"
"AR-DC-0003","Rowan Digital Infrastructure Bauxite","34.55565","-92.52127","","AR","Status: announced; City: Bauxite"
"MD-DC-0008","Rowan Digital Infrastructure Frederick","39.36622","-75.88383","","MD","Status: announced; City: Frederick"
"TX-DC-0178","Rowan Digital Infrastructure San Antonio","29.42412","-98.49363","","TX","Status: announced; City: San Antonio"
"TX-DC-0179","Rowan Digital Infrastructure Temple","31.09823","-97.34278","","TX","Status: under_construction; City: Temple"
"VA-DC-0163","Sabey Ashburn","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"TX-DC-0180","Sabey Austin","29.88702","-96.27791","","TX","Status: operational; City: Austin"
"WA-DC-0035","Sabey Columbia (East Wenatchee)","47.41568","-120.29313","","WA","Status: operational; City: East Wenatchee"
"NY-DC-0021","Sabey Manhattan","40.77427","-73.96981","","NY","Status: operational; City: New York"
"WA-DC-0036","Sabey Quincy","47.2343","-119.85255","","WA","Status: operational; City: Quincy"
"TX-DC-0181","Sabey San Marcos","29.88327","-97.94139","","TX","Status: announced; City: San Marcos"
"WA-DC-0037","Sabey Seattle","47.60621","-122.33207","","WA","Status: operational; City: Seattle"
"OR-DC-0028","Sabey Umatilla","45.5919","-118.73683","","OR","Status: under_construction; City: Umatilla"
"TX-DC-0182","Sailfish Comanche Circle","32.38903","-97.92059","","TX","Status: announced; City: Tolar"
"GA-DC-0051","Sailfish Investors Social Circle","33.65623","-83.71823","","GA","Status: announced; City: Social Circle"
"TX-DC-0183","Sailfish Investors Tolar","32.38903","-97.92059","","TX","Status: announced; City: Tolar"
"GA-DC-0052","Sailfish Social Circle","33.65623","-83.71823","","GA","Status: announced; City: Social Circle"
"MN-DC-0034","Scannell Technology Park","45.30552","-93.79414","","MN","Status: announced; City: Monticello"
"MN-DC-0035","Scannell Technology Park Building 1","45.30552","-93.79414","","MN","Status: announced; City: Monticello"
"MN-DC-0036","Scannell Technology Park Building 2","45.30552","-93.79414","","MN","Status: announced; City: Monticello"
"MN-DC-0037","Scannell Technology Park Building 3","45.30552","-93.79414","","MN","Status: announced; City: Monticello"
"MN-DC-0038","Scannell Technology Park Building 4","45.30552","-93.79414","","MN","Status: announced; City: Monticello"
"NJ-DC-0041","Sentinel Data Centers","40.86203","-74.54444","","NJ","Status: operational; City: Morris County"
"NC-DC-0024","Sentinel Data Centers Chapel Hill","35.9132","-79.05584","","NC","Status: operational; City: Chapel Hill"
"CO-DC-0029","Sentinel Data Centers Denver","39.76204","-104.87635","","CO","Status: operational; City: Denver"
"VA-DC-0164","Sentinel Data Centers Henrico","36.59264","-78.61611","","VA","Status: operational; City: Henrico"
"CA-DC-0133","Serverfarm","34.19801","-118.26102","","CA","Status: operational; City: Los Angeles"
"GA-DC-0053","Serverfarm Atlanta","33.749","-84.38798","","GA","Status: operational; City: Atlanta"
"IL-DC-0078","Serverfarm Chicago","41.85003","-87.65005","","IL","Status: operational; City: Chicago"
"TX-DC-0184","Serverfarm Houston","31.31773","-95.42268","","TX","Status: operational; City: Houston"
"CA-DC-0134","Serverfarm Los Angeles","34.19801","-118.26102","","CA","Status: operational; City: Los Angeles"
"WA-DC-0038","Serverfarm Moses Lake","47.13014","-119.27808","","WA","Status: operational; City: Moses Lake"
"VA-DC-0165","Serverfarm Northern Virginia","39.04372","-77.48749","","VA","Status: operational; City: Ashburn"
"MA-DC-0017","Servistar Westfield Data Center Campus","42.12509","-72.74954","","MA","Status: announced; City: Westfield"
"OH-DC-0063","Shaytura Piqua Data Center","40.14477","-84.24244","","OH","Status: permitting; City: Piqua"
"GA-DC-0054","Southeast Data Center campus","33.44873","-84.45493","","GA","Status: under_construction; City: Fayetteville"
"GA-DC-0055","STACK ATL01","34.07538","-84.29409","","GA","Status: operational; City: Alpharetta"
"GA-DC-0056","STACK ATL02","33.794","-84.66049","","GA","Status: under_construction; City: Lithia Springs"
"IL-DC-0079","STACK CHI01","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"IL-DC-0080","STACK CHI02","42.00392","-87.97035","","IL","Status: announced; City: Elk Grove Village"
"TX-DC-0185","STACK DFW01","33.01984","-96.69889","","TX","Status: operational; City: Plano"
"TX-DC-0186","STACK DFW02","32.59208","-96.75611","","TX","Status: under_construction; City: Lancaster"
"VA-DC-0166","STACK Loudoun County","38.95178","-77.53416","","VA","Status: announced; City: Arcola"
"LA-DC-0008","STACK Louisiana Bossier Parish","32.51599","-93.73212","","LA","Status: announced; City: Bossier City"
"LA-DC-0009","STACK Louisiana Caddo Parish","32.52515","-93.75018","","LA","Status: announced; City: Shreveport"
"OH-DC-0064","STACK NAL01","40.08117","-82.80879","","OH","Status: operational; City: New Albany"
"VA-DC-0167","STACK NVA01","39.00622","-77.4286","","VA","Status: operational; City: Sterling"
"VA-DC-0168","STACK NVA02","38.75095","-77.47527","","VA","Status: operational; City: Manassas"
"VA-DC-0169","STACK NVA04","39.04372","-77.48749","","VA","Status: under_construction; City: Ashburn"
"VA-DC-0170","STACK NVA05","38.75095","-77.47527","","VA","Status: under_construction; City: Manassas"
"VA-DC-0171","STACK NVA06","39.11566","-77.5636","","VA","Status: under_construction; City: Leesburg"
"AZ-DC-0049","STACK PHX01","33.4356","-112.3496","","AZ","Status: operational; City: Avondale"
"AZ-DC-0050","STACK PHX02","33.44838","-112.07404","","AZ","Status: under_construction; City: Phoenix"
"OR-DC-0029","STACK POR01","45.52289","-122.98983","","OR","Status: operational; City: Hillsboro"
"OR-DC-0030","STACK POR02","45.52289","-122.98983","","OR","Status: operational; City: Hillsboro"
"OR-DC-0031","STACK POR03","45.52289","-122.98983","","OR","Status: operational; City: Hillsboro"
"VA-DC-0172","STACK STC","38.4207","-77.45743","","VA","Status: announced; City: Stafford"
"CA-DC-0135","STACK SVY01","37.33939","-121.89496","","CA","Status: operational; City: San Jose"
"CA-DC-0136","STACK SVY02","37.23249","-121.69627","","CA","Status: operational; City: Santa Clara"
"TX-DC-0187","Stargate","32.44874","-99.73314","","TX","Status: operational; City: Abilene"
"TX-DC-0188","Stargate Abilene","32.44874","-99.73314","","TX","Status: operational; City: Abilene"
"TX-DC-0189","Stargate Abilene TX","32.44874","-99.73314","","TX","Status: operational; City: Abilene"
"NM-DC-0008","Stargate Doña Ana County","32.35268","-106.8328","","NM","Status: announced; City: Doña Ana County"
"NM-DC-0009","Stargate Doña Ana County NM (Project Jupiter)","32.35268","-106.8328","","NM","Status: under_construction; City: Doña Ana County"
"OH-DC-0065","Stargate Lordstown","41.16561","-80.85758","","OH","Status: under_construction; City: Lordstown"
"OH-DC-0066","Stargate Lordstown OH","41.16561","-80.85758","","OH","Status: under_construction; City: Lordstown"
"TX-DC-0190","Stargate Milam County","30.78634","-96.97685","","TX","Status: announced; City: Milam County"
"TX-DC-0191","Stargate Milam County TX","30.78634","-96.97685","","TX","Status: under_construction; City: Milam County"
"WI-DC-0017","Stargate Port Washington","43.38722","-87.87564","","WI","Status: announced; City: Port Washington"
"WI-DC-0018","Stargate Port Washington WI (Lighthouse)","43.38722","-87.87564","","WI","Status: under_construction; City: Port Washington"
"TX-DC-0192","Stargate Project","32.44874","-99.73314","","TX","Status: operational; City: Abilene"
"MI-DC-0013","Stargate Saline Township","42.12381","-83.83478","","MI","Status: announced; City: Saline Township"
"MI-DC-0014","Stargate Saline Township MI (The Barn)","42.12381","-83.83478","","MI","Status: under_construction; City: Saline Township"
"TX-DC-0193","Stargate Shackelford County","32.73597","-99.35407","","TX","Status: announced; City: Shackelford County"
"TX-DC-0194","Stargate Shackelford County TX","32.73597","-99.35407","","TX","Status: under_construction; City: Shackelford County"
"DE-DC-0001","Starwood Digital Ventures Delaware City","39.57775","-75.58945","","DE","Status: rejected; City: Delaware City"
"GA-DC-0057","Stonewall Tell Data Center","33.58706","-84.54243","","GA","Status: permitting; City: Union City"
"OH-DC-0067","Strata Expanse AI Center of Excellence","38.53675","-82.68294","","OH","Status: under_construction; City: Ironton"
"GA-DC-0058","Stream Data Centers Atlanta","33.749","-84.38798","","GA","Status: announced; City: Atlanta"
"TX-DC-0195","Stream Data Centers Austin I","29.88702","-96.27791","","TX","Status: operational; City: Austin"
"IL-DC-0081","Stream Data Centers Chicago Campus","42.00392","-87.97035","","IL","Status: under_construction; City: Elk Grove Village"
"IL-DC-0082","Stream Data Centers Chicago I","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"IL-DC-0083","Stream Data Centers Chicago II","42.00392","-87.97035","","IL","Status: operational; City: Elk Grove Village"
"TX-DC-0196","Stream Data Centers Dallas Campus","32.58902","-96.68527","","TX","Status: under_construction; City: Wilmer"
